PINCODE,BR_CITY,STATE,REGION,OFFICE_CODE,OFFICE_NAME,END_MILE_TAT,STANDARD
506365,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
506366,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
506367,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
506368,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
506369,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
506370,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
506391,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
507103,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,4,Y
507112,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,4,Y
507124,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,4,Y
507126,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,4,Y
507127,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,4,Y
507133,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,4,Y
507136,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,4,Y
507137,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,4,Y
507140,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,4,Y
507157,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,4,Y
507158,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,4,Y
507161,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,4,Y
507169,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,4,Y
507170,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,4,Y
507171,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,4,Y
507182,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,4,Y
507183,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,4,Y
507201,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,4,Y
507202,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,4,Y
507210,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,4,Y
507304,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,4,Y
507315,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,4,Y
507316,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,4,Y
508004,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
508105,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
508117,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
508202,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
508205,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
508208,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
508210,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
508212,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
508214,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
508217,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
508224,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
508238,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
508243,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
508245,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
508250,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
508253,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
508256,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
508257,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
508266,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
508279,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
508280,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
508285,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
508286,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
508373,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
508374,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
508376,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509105,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509106,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509110,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509120,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509128,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509129,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509130,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509132,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509133,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509135,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509201,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509206,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509215,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509219,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509235,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509302,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509311,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509320,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509326,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509327,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509334,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509335,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509336,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509337,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509349,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509350,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509352,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509353,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509357,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509358,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509360,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509371,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509376,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509380,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509385,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509406,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509407,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509409,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509411,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
509412,MEDCHAL,TELANGANA,HYDERABAD,H108,IP DISPATCH HYDERABAD BRANCH,3,Y
515006,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515101,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515123,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515124,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515144,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515154,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515159,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515212,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515241,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515251,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515261,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515271,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515281,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515286,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515291,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515303,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515305,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515311,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515321,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515341,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515405,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515413,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515414,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515415,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515435,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515445,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515501,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515521,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515531,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515541,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515551,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515556,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515571,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515581,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515611,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515621,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515631,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515651,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515711,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515721,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515751,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515763,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515765,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515767,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515774,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515787,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515822,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515832,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515842,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515863,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515867,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
515870,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516005,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516105,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516107,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516108,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516110,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516126,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516127,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516128,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516129,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516150,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516151,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516152,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516163,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516173,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516175,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516215,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516218,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516228,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516233,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516237,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516259,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516268,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516270,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516293,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516311,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516321,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516339,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516349,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516350,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516355,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516356,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516359,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516361,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516362,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516391,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516396,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516401,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516411,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516421,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516431,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516432,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516454,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516464,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516474,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516484,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516501,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516502,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516504,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
516505,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
517128,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,3,Y
517132,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,3,Y
517152,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,3,Y
517167,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,3,Y
517172,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,3,Y
517213,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,3,Y
517237,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,3,Y
517277,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,3,Y
517291,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,3,Y
517305,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,3,Y
517350,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,3,Y
517403,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,3,Y
517414,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,3,Y
517417,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,3,Y
517421,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,3,Y
517426,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,3,Y
517429,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,3,Y
517509,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,3,Y
517536,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,3,Y
517571,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,3,Y
517584,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,3,Y
517586,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,3,Y
517589,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,3,Y
517591,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,3,Y
517599,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,3,Y
517620,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,3,Y
517642,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,3,Y
517643,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,3,Y
517645,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,3,Y
518101,VIJAYAWADA,ANDHRA PRADESH,VIJAYAWADA,V62,IP DISPATCH VIJAYAWADA BRANCH,4,Y
